id,Name,Country,Latitude (º),Longitude (º),Altitude (meters),drought_index,PC1,PC2,PC3,Group,Survival_insitu_Madrid,Survival_insitu_Tübingen
159,MAR2-3,FRA,47.35,3.93333,423,-0.000591739,0.0114525,-0.0212091,0.010895,CEurope,0.2,1
265,PYL-6,FRA,44.65,-1.16667,31,0.000371342,0.00398927,-0.00771548,-0.0270959,CEurope,0.4,1
350,TOU-A1-88,FRA,46.6667,4.11667,246,NA,0.0112512,-0.0229283,0.0143931,CEurope,NA,NA
351,TOU-A1-89,FRA,46.6667,4.11667,246,NA,0.0105935,-0.022008,0.0136122,CEurope,NA,NA
403,Zdarec3,CZE,49.3667,16.2667,422,NA,0.0141786,0.000284153,0.0164383,EEurope,NA,NA
424,Draha2,CZE,49.4112,16.2815,497,NA,0.0151681,-0.00199871,0.0168496,EEurope,NA,NA
430,Gr-1,AUT,47,15.5,330,NA,0.0133222,-0.00105763,0.0152026,EEurope,NA,NA
628,LI-OF-061,USA,40.7777,-72.9069,7,NA,0.00822608,-0.0211171,0.000519335,NEEurope,NA,NA
630,LI-OF-065,USA,40.7777,-72.9069,7,NA,0.0104631,-0.0173167,0.00169979,CEurope,NA,NA
763,Kar-1,KGZ,42.3,74.3667,2467,-0.000346797,0.00865441,0.144461,0.0719597,Asia,0.4,0.857142857
765,Sus-1,KGZ,42.1833,73.4,2436,0.000121402,0.00848463,0.13973,0.0719737,Asia,1,1
766,Dja-1,KGZ,42.5833,73.6333,2995,-0.0007132,0.0108826,0.142232,0.0680689,Asia,1,1
768,Zal-1,KGZ,42.8,76.35,2520,-0.000118731,0.0100041,0.141367,0.0674104,Asia,0.8,1
772,Neo-6,TJK,37.35,72.4667,3571,-0.000199131,0.0106813,0.148492,0.0668988,Asia,1,1
801,KYC-33,USA,37.9169,-84.4639,289,NA,0.0104124,-0.0123419,0.001585,CEurope,NA,NA
870,MIC-31,USA,41.8266,-86.4366,228,NA,0.0118219,-0.0235418,0.00173035,NEEurope,NA,NA
915,LIN,USA,41.8972,-71.4378,77,NA,0.0129936,-0.0106134,0.0132259,CEurope,NA,NA
932,CHA-41,USA,42.3634,-71.1445,9,NA,0.00963279,-0.0242482,0.00163449,NEEurope,NA,NA
991,Ale-Stenar-41-1,SWE,55.3833,14.05,9,NA,0.0125221,-0.00576152,-0.0145048,SESweden,NA,NA
992,Ale-Stenar-44-4,SWE,55.3833,14.05,9,NA,0.0125713,-0.00566949,-0.0106988,SESweden,NA,NA
997,Ale-Stenar-56-14,SWE,55.3833,14.05,9,NA,0.0113126,-0.00368555,-0.0132222,SESweden,NA,NA
1002,Ale-Stenar-64-24,SWE,55.3833,14.05,9,NA,0.0127107,-0.00441537,-0.0146203,SESweden,NA,NA
1006,Ale-Stenar-77-31,SWE,55.3833,14.05,9,NA,0.0126534,-0.00849147,-0.0147478,SESweden,NA,NA
1061,BrÌ¦sarp-11-135,SWE,55.7167,14.1333,42,NA,0.011594,-0.00281042,-0.00908494,SESweden,NA,NA
1062,BrÌ¦sarp-15-138,SWE,55.7167,14.1333,42,NA,0.0136384,-0.0105691,-0.0213645,SWSweden,NA,NA
1063,BrÌ¦sarp-21-140,SWE,55.7167,14.1333,42,NA,0.0123913,-0.00276065,-0.00521092,SESweden,NA,NA
1066,BrÌ¦sarp-34-145,SWE,55.7167,14.1333,42,NA,0.0122013,-0.00585241,-0.00490696,SESweden,NA,NA
1070,BrÌ¦sarp-45-153,SWE,55.7167,14.1333,42,NA,0.0130559,-0.00468906,-0.00241685,SESweden,NA,NA
1158,Aledal-6-49,SWE,56.7,16.5167,39,NA,0.0101708,0.000333005,-0.0151887,SESweden,NA,NA
1166,Aledal-14-73,SWE,56.7,16.5167,39,NA,0.00982728,-0.00214849,-0.0146884,SESweden,NA,NA
1254,Tos-82-387,SWE,59.4333,17.0167,41,NA,0.00601278,0.0196581,-0.0725682,NSweden,NA,NA
1257,Tos-95-393,SWE,59.4333,17.0167,41,NA,0.00715714,0.0152883,-0.0586357,NSweden,NA,NA
1313,ÌãngsÌ¦-59-422,SWE,59.5667,16.8667,11,NA,0.00749377,0.0152313,-0.0490845,SESweden,NA,NA
1317,ÌãngsÌ¦-74-430,SWE,59.5667,16.8667,11,NA,0.00528493,0.0134431,-0.0513228,SESweden,NA,NA
1552,Sku-30,SWE,63.0833,18.3667,126,NA,0.00518021,0.0542161,-0.110964,NSweden,NA,NA
1829,Mdn-1,USA,42.051,-86.509,193,NA,0.0119287,-0.0183187,0.00586744,NEEurope,NA,NA
1853,MNF-Pot-21,USA,43.595,-86.2657,265,NA,0.0122604,-0.0179347,0.00497054,NEEurope,NA,NA
1872,MNF-Pot-75,USA,43.595,-86.2657,265,NA,0.0109656,-0.0187598,0.00388331,NEEurope,NA,NA
1890,MNF-Riv-21,USA,43.5139,-86.1859,214,NA,0.0115984,0.101872,0.0409477,Asia,NA,NA
1925,MNF-Che-2,USA,43.5251,-86.1843,214,NA,0.0119152,0.00439893,0.00806988,NEEurope,NA,NA
1954,MNF-Jac-12,USA,43.5187,-86.1739,218,NA,0.0119043,-0.00197739,0.00781823,NEEurope,NA,NA
2016,MNF-Pin-39,USA,43.5356,-86.1788,217,NA,0.0112342,0.00237373,0.0169716,EEurope,NA,NA
2057,Map-42,USA,42.166,-86.412,195,NA,0.011517,-0.0221419,0.00220528,NEEurope,NA,NA
2171,Paw-26,USA,42.148,-86.431,193,NA,0.0115027,-0.0181361,0.00826145,NEEurope,NA,NA
2278,SLSP-35,USA,43.665,-86.496,178,NA,0.0112248,-0.0196968,0.00405268,NEEurope,NA,NA
2317,Ste-40,USA,42.03,-86.514,193,NA,0.0119451,-0.0217536,0.00635094,NEEurope,NA,NA
4779,UKSW06-179,UK,50.4,-4.9,123,NA,0.00901239,-0.0230217,0.000458885,NEEurope,NA,NA
4807,UKSW06-207,UK,50.4,-4.9,123,NA,0.00959427,-0.0192531,0.00313233,NEEurope,NA,NA
4884,UKSW06-285,UK,50.3,-4.9,74,NA,0.0102516,-0.0264309,0.00449475,NEEurope,NA,NA
4958,UKSW06-360,UK,50.5,-4.5,221,NA,0.00904206,-0.0197454,0.00206667,NEEurope,NA,NA
5104,UKSE06-252,UK,51.3,0.5,23,NA,0.013367,-0.0012741,0.0085889,CEurope,NA,NA
5151,UKSE06-325,UK,52.2,-1.7,39,-0.000121791,0.00943919,-0.0163772,-0.00241454,NEEurope,0.333333333,1
5165,UKSE06-362,UK,51.3,0.4,45,7.12E-05,0.0098538,-0.0129075,0.000265376,CEurope,0.166666667,1
5210,UKSE06-432,UK,51.2,0.3,20,NA,0.00886597,-0.0187472,0.00392693,CEurope,NA,NA
5279,UKSE06-541,UK,51.3,1.1,6,NA,0.00921185,-0.0253522,0.00276984,NEEurope,NA,NA
5349,UKSE06-639,UK,51.1,0.4,65,NA,0.0100121,-0.0153789,0.00308455,CEurope,NA,NA
5353,UKNW06-003,UK,54.5,-3,769,NA,0.0108303,-0.0268609,0.00490172,NEEurope,NA,NA
5486,UKNW06-233,UK,54.6,-3.3,205,NA,0.0137064,-0.000223001,0.00884088,CEurope,NA,NA
5577,UKNW06-403,UK,54.7,-3.4,94,NA,0.0109851,-0.027332,0.00624774,NEEurope,NA,NA
5644,UKNW06-481,UK,54.4,-2.9,189,NA,0.0106996,-0.0197756,0.00434475,NEEurope,NA,NA
5741,For-2,UK,56.6,-4.1,412,NA,0.00927767,-0.017328,-0.00375265,CEurope,NA,NA
5768,UKID63,UK,54.1,-1.5,27,0.000327979,0.011247,-0.0168219,-0.00294078,CEurope,0.166666667,1
5772,Set-1,UK,54.1,-2.3,293,-0.000318233,0.0132389,-0.0172846,0.0139535,CEurope,0.142857143,0.833333333
5779,UKID74,UK,51,-3.1,33,NA,0.010272,-0.0203578,0.00276496,CEurope,NA,NA
5784,Ty-1,UK,56.4,-5.2,152,-2.77E-05,0.00196302,-0.000820043,-0.0372237,CEurope,0.5,0.857142857
5800,UKID96,UK,57.4,-5.5,97,NA,0.0130136,-0.014155,0.0095439,CEurope,NA,NA
5811,UKID107,UK,52.9,-3.1,265,-0.00038985,0.0110802,-0.0166737,0.0031577,CEurope,0,0.857142857
5830,App1-12,SWE,56.3333,15.9667,19,NA,0.0121024,-0.00291142,0.00436281,SESweden,NA,NA
5831,App1-14,SWE,56.3333,15.9667,19,NA,0.0107302,0.000300548,-0.0100481,SESweden,NA,NA
5832,App1-16,SWE,56.3333,15.9667,19,NA,0.00956568,-0.00524213,-0.0203681,SESweden,NA,NA
5836,Boo2-3,SWE,55.86,13.51,61,NA,0.0132399,-0.0125496,-0.0235502,SWSweden,NA,NA
5837,Bor-1,CZE,49.4013,16.2326,508,NA,0.0141187,-0.00135083,0.0150773,EEurope,NA,NA
5856,DÌ¦r-10,SWE,63.0167,17.4914,324,NA,0.00310202,0.0453645,-0.128862,NSweden,NA,NA
5860,Dra-3,SWE,62.6814,18.0165,78,NA,0.00678307,0.0380916,-0.0909258,NSweden,NA,NA
5865,Dra1-4,SWE,55.76,14.12,80,NA,0.0123741,0.000942144,-0.0104247,SESweden,NA,NA
5867,Dra2-1,SWE,55.76,14.12,80,NA,0.0118168,0.00423408,-0.0104261,SESweden,NA,NA
5893,DraIV,CZE,49.4112,16.2815,497,NA,0.0149084,-0.00138128,0.0164292,EEurope,NA,NA
5907,DraIV,CZE,49.4112,16.2815,497,NA,0.0149811,-0.00011911,0.0167503,EEurope,NA,NA
5950,DraIV,CZE,49.4112,16.2815,497,NA,0.0141732,-0.00292267,0.0170365,EEurope,NA,NA
5984,DraIV,CZE,49.4112,16.2815,497,NA,0.0143591,-0.00298344,0.0156962,EEurope,NA,NA
6008,Duk,CZE,49.1,16.2,325,NA,0.0141752,-0.00314334,0.016281,EEurope,NA,NA
6009,Eden-1,SWE,62.877,18.177,50,NA,0.00601297,0.0568704,-0.129457,NSweden,NA,NA
6010,Eden-5,SWE,62.877,18.177,50,NA,0.00555637,0.0532325,-0.136924,NSweden,NA,NA
6011,Eden-6,SWE,62.877,18.177,50,NA,0.00587826,0.0619867,-0.134585,NSweden,NA,NA
6012,Eden-7,SWE,62.877,18.177,50,NA,0.00569988,0.0560181,-0.13068,NSweden,NA,NA
6013,Eden-9,SWE,62.877,18.177,50,NA,0.0063278,0.0576989,-0.127288,NSweden,NA,NA
6016,Eds-1,SWE,62.9,18.4,15,NA,0.00438539,0.0600702,-0.121231,NSweden,NA,NA
6017,Eds-9,SWE,62.9,18.4,15,NA,0.00559788,0.0610159,-0.122366,NSweden,NA,NA
6019,FjÌ_1-2,SWE,56.06,14.29,32,NA,0.0123632,-0.0060797,-0.00210965,SESweden,NA,NA
6020,FjÌ_1-5,SWE,56.06,14.29,32,NA,0.0127046,-0.00475541,0.00077975,SESweden,NA,NA
6023,Fly2-1,SWE,55.7509,13.3712,24,NA,0.013758,-0.0120256,-0.0229825,SWSweden,NA,NA
6024,Fly2-2,SWE,55.7509,13.3712,24,NA,0.0131991,-0.0113784,-0.0287397,SWSweden,NA,NA
6025,Gro-3,SWE,62.6437,17.7339,170,0.000460737,0.00596748,0.0302906,-0.0884305,NSweden,0.6,0.857142857
6030,GrÌ¦n-5,SWE,62.806,18.1896,38,NA,0.00749577,0.0308922,-0.078255,NSweden,NA,NA
6034,Hov1-7,SWE,56.1,13.74,59,NA,0.0129778,-0.0063935,-0.0153312,SESweden,NA,NA
6035,Hov1-10,SWE,56.1,13.74,59,NA,0.012914,-0.00855932,-0.0143468,SWSweden,NA,NA
6036,Hov3-2,SWE,56.1,13.74,59,NA,0.0128806,-0.00749063,-0.00519694,SESweden,NA,NA
6038,Hov3-5,SWE,56.1,13.74,59,NA,0.0123432,-0.00716181,-0.0127809,SESweden,NA,NA
6039,Hovdala-2,SWE,56.1,13.74,59,NA,0.0132209,-0.00037267,0.00605008,SESweden,NA,NA
6040,Kni-1,SWE,55.66,13.4,82,-0.000131102,0.0129745,-0.0129407,-0.0259704,SWSweden,0,1
6041,Lis-3,SWE,56.0328,14.775,2,NA,0.0130524,-0.000261595,0.00219473,SESweden,NA,NA
6042,Lom1-1,SWE,56.09,13.9,36,NA,0.0129971,-0.00338025,0.00743452,EEurope,NA,NA
6070,Omn-1,SWE,62.9308,18.3448,45,NA,0.00597407,0.0506672,-0.125732,NSweden,NA,NA
6071,Omn-5,SWE,62.9308,18.3448,45,NA,0.00555332,0.0497817,-0.128407,NSweden,NA,NA
6073,ÌÐMÌ¦1-7,SWE,56.1481,15.8155,13,7.82E-05,0.0112008,-0.00262828,0.00165404,SESweden,0.142857143,1
6074,ÌÐr-1,SWE,56.4573,16.1408,-1,-0.000262771,0.00928141,-0.0015437,-0.0184079,SESweden,0.5,1
6076,Rev-2,SWE,55.6942,13.4504,29,NA,0.0134347,-0.00451122,-0.00347311,SESweden,NA,NA
6077,Rev-3,SWE,55.6942,13.4504,29,NA,0.0126944,-0.0120173,-0.0285893,SWSweden,NA,NA
6085,Sparta-1,SWE,55.7097,13.2145,69,NA,0.0124422,-0.00285349,-0.00975936,SESweden,NA,NA
6086,Sr:3,SWE,58.9,11.2,17,NA,0.00539459,4.98E-06,-0.0406816,SESweden,NA,NA
6087,Stu-2,SWE,56.4666,16.1284,3,NA,0.0125697,-0.00422577,-0.0048948,SESweden,NA,NA
6088,Stu1-1,SWE,56.4666,16.1284,3,NA,0.0110648,-0.00553068,-0.00359211,SESweden,NA,NA
6090,T1000,SWE,55.6525,13.2197,13,NA,0.0124626,-0.00255434,-0.00350831,SESweden,NA,NA
6091,T1010,SWE,55.6525,13.215,13,NA,0.013301,-0.0117546,-0.0325113,SWSweden,NA,NA
6092,T1020,SWE,55.6514,13.2233,13,NA,0.0136145,-0.00644625,-0.00815521,SESweden,NA,NA
6094,T1040,SWE,55.6494,13.2147,13,NA,0.0108609,-0.00565497,-0.00889895,SESweden,NA,NA
6095,T1050,SWE,55.6486,13.2161,13,NA,0.0140639,-0.00937198,-0.00284214,SESweden,NA,NA
6096,T1060,SWE,55.6472,13.2225,14,NA,0.0127215,-0.00595765,-0.00857818,SESweden,NA,NA
6097,T1070,SWE,55.6481,13.2264,14,NA,0.0128069,-0.0062453,-0.00290406,SESweden,NA,NA
6098,T1080,SWE,55.6561,13.2178,13,NA,0.0103588,-0.00768103,-0.00778591,SESweden,NA,NA
6099,T1090,SWE,55.6575,13.2386,15,NA,0.0105764,-0.00618243,-0.0110632,SESweden,NA,NA
6100,T1110,SWE,55.6,13.2,57,NA,0.0127548,-0.00829296,-0.00369869,SESweden,NA,NA
6101,T1120,SWE,55.6,13.2,57,NA,0.0117976,-0.00802353,-0.00969833,SESweden,NA,NA
6102,T1130,SWE,55.6,13.2,57,NA,0.0127259,-0.00596882,-0.00566983,SESweden,NA,NA
6104,T1160,SWE,55.7,13.2,28,NA,0.0130794,-0.0123741,-0.0297918,SWSweden,NA,NA
6105,T450,SWE,55.7967,13.1211,14,NA,0.0120302,-0.00516353,-0.00864936,SESweden,NA,NA
6106,T460,SWE,55.7931,13.1186,14,NA,0.0142312,-0.00408954,-0.00837317,SESweden,NA,NA
6107,T470,SWE,55.7942,13.1222,14,NA,0.0131197,-0.00678284,-0.012124,SESweden,NA,NA
6108,T480,SWE,55.7989,13.1206,14,-3.73E-05,0.00853208,-0.0222324,0.000570075,NEEurope,0,1
6109,T510,SWE,55.7936,13.1233,14,NA,0.0126711,-0.00730729,-0.00656951,SESweden,NA,NA
6111,T530,SWE,55.7989,13.1219,14,NA,0.0136003,-0.00690007,-0.00412946,SESweden,NA,NA
6112,T540,SWE,55.7967,13.1044,22,NA,0.0134512,-0.00815299,-0.00777035,SESweden,NA,NA
6113,T550,SWE,55.8078,13.1028,17,NA,0.0135807,-0.00912713,-0.00632986,SESweden,NA,NA
6114,T570,SWE,55.8097,13.1342,29,NA,0.0136614,-0.00756733,-0.00804696,SESweden,NA,NA
6115,T580,SWE,55.8,13.1367,14,NA,0.0132152,-0.00621948,-0.00443628,SESweden,NA,NA
6118,T610,SWE,55.7,13.2,28,NA,0.0130253,-0.0118063,-0.0306038,SWSweden,NA,NA
6119,T620,SWE,55.7,13.2,28,NA,0.0125005,-0.00584495,-0.0048781,SESweden,NA,NA
6122,T670,SWE,55.8364,13.3075,66,NA,0.0140694,-0.0103823,-0.0222661,SWSweden,NA,NA
6123,T680,SWE,55.8369,13.3033,66,NA,0.0140774,-0.00698718,-0.0105043,SESweden,NA,NA
6124,T690,SWE,55.8378,13.3092,68,NA,0.012932,-0.0073749,-0.00717529,SESweden,NA,NA
6125,T710,SWE,55.8403,13.3106,68,NA,0.0136044,-0.0118854,-0.0234879,SWSweden,NA,NA
6126,T720,SWE,55.8411,13.3047,66,NA,0.0146409,-0.0058922,-0.00493626,SESweden,NA,NA
6128,T740,SWE,55.8397,13.2881,71,NA,0.0138102,-0.00567756,-0.00552813,SESweden,NA,NA
6131,T780,SWE,55.8369,13.3181,71,NA,0.0141302,-0.0108097,-0.0177913,SWSweden,NA,NA
6132,T790,SWE,55.8386,13.3186,71,NA,0.0125336,-0.00667786,-0.0206775,SWSweden,NA,NA
6133,T800,SWE,55.8364,13.2906,71,NA,0.013722,-0.0104276,-0.0196871,SWSweden,NA,NA
6134,T810,SWE,55.8383,13.2906,71,NA,0.0134266,-0.00633066,-0.00955824,SESweden,NA,NA
6136,T840,SWE,55.9336,13.5519,76,NA,0.0140868,-0.0124321,-0.0234164,SWSweden,NA,NA
6137,T850,SWE,55.9419,13.5603,90,NA,0.0129553,-0.00943076,-0.012161,SWSweden,NA,NA
6138,T860,SWE,55.9403,13.5511,76,NA,0.0122623,-0.00728866,-0.0181465,SWSweden,NA,NA
6140,T880,SWE,55.9392,13.5539,76,NA,0.012515,-0.0105005,-0.0232838,SWSweden,NA,NA
6141,T890,SWE,55.9414,13.5542,76,NA,0.0126808,-0.00834811,-0.00775371,SESweden,NA,NA
6142,T900,SWE,55.9428,13.5558,88,NA,0.0126764,-0.012269,-0.0234629,SWSweden,NA,NA
6145,T930,SWE,55.9497,13.5533,88,-0.000506569,0.0130844,-0.0128674,-0.0254074,SWSweden,0.2,0.857142857
6148,T960,SWE,55.9319,13.5508,66,NA,0.0133276,-0.010069,-0.0175387,SWSweden,NA,NA
6149,T970,SWE,55.9281,13.5481,66,NA,0.0134781,-0.012829,-0.0190403,SWSweden,NA,NA
6150,T980,SWE,55.9261,13.5319,79,0.000264548,0.0139473,-0.0119634,-0.019208,SWSweden,0.5,0.571428571
6151,T990,SWE,55.6528,13.2244,13,0.000606832,0.0107143,-0.0114396,-0.00684337,SESweden,0.285714286,1
6169,TÌÉD,SWE,62.8714,18.3447,107,NA,0.00526253,0.0483857,-0.130027,NSweden,NA,NA
6172,TÌÉD,SWE,62.8717,18.3436,107,NA,0.00596476,0.0556774,-0.128438,NSweden,NA,NA
6173,TÌÉD,SWE,62.8717,18.3419,107,NA,0.0060394,0.0557697,-0.129228,NSweden,NA,NA
6174,TÌÉD,SWE,62.8719,18.3422,107,NA,0.00606443,0.054427,-0.131628,NSweden,NA,NA
6177,TÌãL,SWE,62.6322,17.69,134,0.000490232,0.00608222,0.0453359,-0.100111,NSweden,0.833333333,1
6180,TÌãL,SWE,62.6322,17.6906,134,-0.000254135,0.0131053,-0.00646127,0.0105635,CEurope,0.4,0.857142857
6184,TBÌÐ,SWE,62.8892,18.4522,1,0.000107075,0.00598571,0.0420274,-0.0997449,NSweden,0.166666667,1
6188,TDr-1,SWE,55.7683,14.1386,80,NA,0.0140972,-0.00189704,0.000851343,SESweden,NA,NA
6189,TDr-2,SWE,55.7686,14.1383,80,NA,0.01159,-0.00558576,-0.00162848,SESweden,NA,NA
6191,TDr-4,SWE,55.7689,14.1375,80,NA,0.0132823,-0.00563737,0.000221257,SESweden,NA,NA
6192,TDr-5,SWE,55.7692,14.1369,80,NA,0.0125058,-0.00709434,-0.00233965,SESweden,NA,NA
6193,TDr-7,SWE,55.7694,14.1347,80,NA,0.0127791,-0.00652038,-0.00405245,SESweden,NA,NA
6194,TDr-8,SWE,55.7706,14.1342,80,NA,0.0103154,-0.004616,-0.0082593,SESweden,NA,NA
6195,TDr-9,SWE,55.7708,14.1342,80,6.72E-05,0.0128346,-0.00539438,-0.00311764,SESweden,0,0.428571429
6198,TDr-13,SWE,55.7708,14.1331,85,NA,0.0134052,-0.00182934,-0.00399712,SESweden,NA,NA
6201,TDr-16,SWE,55.7719,14.1211,78,NA,0.0113754,-0.00335674,-0.0105192,SESweden,NA,NA
6202,TDr-17,SWE,55.7717,14.1206,78,NA,0.0115125,-0.00411605,-0.00978237,SESweden,NA,NA
6203,TDr-18,SWE,55.7714,14.1208,78,NA,0.0119735,-0.001162,-0.00838932,SESweden,NA,NA
6209,TEDEN,SWE,62.8836,18.1842,8,0.000549565,0.00578862,0.0508446,-0.126001,NSweden,0.714285714,1
6210,TEDEN,SWE,62.8839,18.1836,8,NA,0.00617806,0.0554622,-0.122749,NSweden,NA,NA
6214,TFÌã,SWE,63.0175,18.3281,1,NA,0.00586858,0.0612534,-0.1324,NSweden,NA,NA
6216,TFÌã,SWE,63.0167,18.3283,1,0.000148468,0.00622531,0.0597134,-0.12925,NSweden,0.2,0.857142857
6217,TFÌã,SWE,63.0169,18.3283,1,NA,0.00567698,0.0615649,-0.131177,NSweden,NA,NA
6218,TFÌã,SWE,63.0172,18.3283,1,NA,0.00568091,0.0645101,-0.124756,NSweden,NA,NA
6220,TGR,SWE,62.806,18.1896,38,NA,0.00687451,0.0363211,-0.0866989,NSweden,NA,NA
6235,TOM,SWE,62.9611,18.3589,87,NA,0.00620144,0.0538431,-0.131651,NSweden,NA,NA
6237,TOM,SWE,62.9619,18.35,95,NA,0.00636029,0.0503891,-0.126441,NSweden,NA,NA
6242,Tomegap-2,SWE,55.7,13.2,28,NA,0.0132802,-0.00731026,-0.00567114,SESweden,NA,NA
6243,Tottarp-2,SWE,56.27373,13.90045,78,-0.000709927,0.0138661,-0.00402978,0.0146903,EEurope,0,0.833333333
6244,TRÌã,SWE,62.9169,18.4728,116,4.50E-05,0.00518379,0.050896,-0.129063,NSweden,0.714285714,1
6258,TV-10,SWE,55.5796,14.3336,0,NA,0.00914579,-0.00513315,-0.0161347,SESweden,NA,NA
6284,TV-38,SWE,55.5796,14.3336,0,NA,0.0117465,-0.00454758,-0.00808687,SESweden,NA,NA
6390,UduI,CZE,49.2771,16.6314,444,NA,0.0141151,-0.000466443,0.0142463,EEurope,NA,NA
6413,Ull3-4,SWE,56.06,13.97,33,NA,0.0131067,-0.00370771,-0.00599893,SESweden,NA,NA
6424,ZdrI,CZE,49.3853,16.2544,500,NA,0.0146973,-0.00169319,0.0160791,EEurope,NA,NA
6680,ANH-1,GER,51.85,6.4333,18,NA,0.00938388,-0.022054,0.0128465,CEurope,NA,NA
6830,Kz-13,KAZ,49.5,73.1,645,NA,0.0106378,0.0350241,0.0120057,Asia,NA,NA
6897,Ag-0,FRA,45,1.3,287,NA,0.00886234,-0.0206037,0.0069729,CEurope,NA,NA
6898,An-1,BEL,51.2167,4.4,13,-0.000297462,0.0104039,-0.0154071,0.00297928,CEurope,0.166666667,1
6903,Bor-4,CZE,49.4013,16.2326,508,NA,0.014202,-0.00053748,0.0151231,EEurope,NA,NA
6904,Br-0,CZE,49.2,16.6166,208,NA,0.0113209,-0.0202327,0.0182367,CEurope,NA,NA
6907,CIBC-17,UK,51.4083,-0.6383,67,NA,0.00997233,-0.0126273,-0.000180721,CEurope,NA,NA
6911,Cvi-0,CPV,15.1111,-23.6167,294,-0.000890943,-0.0570825,0.00544664,-0.00492651,Relicts,0.333333333,0.857142857
6913,Eden-2,SWE,62.877,18.177,50,NA,0.00684852,0.053796,-0.127852,NSweden,NA,NA
6915,Ei-2,GER,50.3,6.3,533,-0.000343657,0.0118831,-0.0177094,0.00991717,CEurope,0,0.857142857
6917,FÌ_b-2,SWE,63.0165,18.3174,40,NA,0.00633809,0.0620652,-0.118582,NSweden,NA,NA
6918,FÌ_b-4,SWE,63.0165,18.3174,40,NA,0.00549514,0.0569562,-0.122086,NSweden,NA,NA
6919,Ga-0,GER,50.3,8,412,NA,0.0116155,-0.00145486,0.0153938,EEurope,NA,NA
6922,Gu-0,GER,50.3,8,412,NA,0.0128545,-0.0130682,0.00626345,CEurope,NA,NA
6923,HR-10,UK,51.4083,-0.6383,67,NA,0.00997625,-0.027588,0.00516241,NEEurope,NA,NA
6929,Kondara,TJK,38.48,68.49,926,-0.000326302,0.0116395,0.143561,0.0690155,Asia,0,0.857142857
6931,Kz-9,KAZ,49.5,73.1,645,NA,0.00851769,0.116803,0.0489041,Asia,NA,NA
6938,Ms-0,RUS,55.7522,37.6322,153,0.000775191,0.0111722,0.0602976,0.0283763,Asia,0.8,0.857142857
6940,Mz-0,GER,50.3,8.3,346,0.000320594,0.0123169,-0.0118707,0.0105255,CEurope,0.5,0.857142857
6943,NFA-10,UK,51.4083,-0.6383,67,NA,0.00974144,-0.0257293,0.00433551,NEEurope,NA,NA
6944,NFA-8,UK,51.4083,-0.6383,67,NA,0.0102093,-0.0259983,0.00286703,NEEurope,NA,NA
6945,Nok-3,NED,52.24,4.45,2,-0.000241452,0.0100877,-0.0122725,-0.00203489,CEurope,0.333333333,0.875
6951,Pu2-23,CZE,49.42,16.36,432,NA,0.0140277,0.00146728,0.0145208,EEurope,NA,NA
6956,Pu2-7,CZE,49.42,16.36,432,NA,0.0142137,0.000343815,0.0112918,EEurope,NA,NA
6957,Pu2-8,CZE,49.42,16.36,432,NA,0.0144653,-0.00128235,0.0108368,EEurope,NA,NA
6958,Ra-0,FRA,46,3.3,328,0.000249832,0.00829838,-0.0235693,0.00864332,CEurope,0.428571429,0.857142857
6959,Ren-1,FRA,48.5,-1.41,43,NA,0.00893033,-0.0219889,0.000984081,NEEurope,NA,NA
6960,Ren-11,FRA,48.5,-1.41,43,NA,0.00904402,-0.0215069,0.00225734,NEEurope,NA,NA
6961,Se-0,ESP,38.3333,-3.53333,763,0.000118806,0.00316817,-0.0243181,0.00229449,NESpain,0.285714286,1
6963,Sorbo,TJK,38.35,68.48,647,-0.000700306,0.0107388,0.135231,0.0655706,Asia,0.666666667,0.857142857
6966,Sq-1,UK,51.4083,-0.6383,67,NA,0.010076,-0.025225,0.00389666,NEEurope,NA,NA
6967,Sq-8,UK,51.4083,-0.6383,67,NA,0.0103245,-0.0163852,0.000787383,CEurope,NA,NA
6970,Ts-1,ESP,41.7194,2.93056,13,NA,0.00194073,-0.0283475,0.00180037,NESpain,NA,NA
6971,Ts-5,ESP,41.7194,2.93056,13,NA,0.000443305,-0.0273309,0.000283867,NESpain,NA,NA
6973,Ull2-3,SWE,56.0648,13.9707,33,NA,0.010428,-0.00427255,0.000384771,CEurope,NA,NA
6974,Ull2-5,SWE,56.0648,13.9707,33,NA,0.0128268,3.57E-05,-0.00932552,SESweden,NA,NA
6975,Uod-1,AUT,48.3,14.45,348,NA,0.0132127,-0.00511064,0.0181053,EEurope,NA,NA
6976,Uod-7,AUT,48.3,14.45,348,NA,0.0127151,-0.00339186,0.0189112,EEurope,NA,NA
6979,Wei-0,SUI,47.25,8.26,634,-0.000119401,0.0114922,-0.0156244,0.015576,EEurope,0.2,0.857142857
6984,Zdr-1,CZE,49.3853,16.2544,500,NA,0.0143496,-0.0001383,0.0164347,EEurope,NA,NA
6986,Abd-0,UK,57.1539,-2.2207,156,NA,0.00988206,-0.0269866,0.00297329,NEEurope,NA,NA
6987,Ak-1,GER,48.0683,7.62551,243,4.49E-05,0.0114919,-0.0194604,0.0134221,CEurope,0.285714286,1
6989,Alst-1,UK,54.8,-2.4333,370,NA,0.00947617,-0.0247978,0.00323923,NEEurope,NA,NA
6990,Amel-1,NED,53.448,5.73,1,NA,0.0125864,-0.00646537,0.00908984,EEurope,NA,NA
